Latitude, Longitude, Name, Icon, IconHeading, IconColor, LineColor
41.737573, 1.629630, 959, 196, line-180, yellow, aqua
41.737571, 1.630276, 960, 196, line-180, yellow, aqua
41.737510, 1.631024, 961, 196, line-180, yellow, aqua
41.737411, 1.631591, 962, 196, line-180, yellow, aqua
41.737308, 1.632035, 963, 196, line-180, yellow, aqua
41.737093, 1.632701, 964, 196, line-180, yellow, aqua
41.736832, 1.633336, 965, 196, line-180, yellow, aqua
41.736391, 1.634370, 966, 196, line-180, yellow, aqua
41.735972, 1.635370, 967, 196, line-180, yellow, aqua
41.735697, 1.635985, 968, 196, line-180, yellow, aqua
41.735405, 1.636502, 969, 196, line-180, yellow, aqua
41.735138, 1.636895, 970, 196, line-180, yellow, aqua
41.734878, 1.637235, 971, 196, line-180, yellow, aqua
41.734442, 1.637651, 972, 196, line-180, yellow, aqua
41.734128, 1.637970, 973, 196, line-180, yellow, aqua
41.733988, 1.638129, 974, 196, line-180, yellow, aqua
41.733688, 1.638497, 975, 196, line-180, yellow, aqua
41.733484, 1.638812, 976, 196, line-180, yellow, aqua
41.733263, 1.639185, 977, 196, line-180, yellow, aqua
41.733094, 1.639536, 978, 196, line-180, yellow, aqua
41.732971, 1.639833, 979, 196, line-180, yellow, aqua
41.732856, 1.640177, 980, 196, line-180, yellow, aqua
41.732698, 1.640746, 981, 196, line-180, yellow, aqua
41.732544, 1.641357, 982, 196, line-180, yellow, aqua
41.732337, 1.642053, 983, 196, line-180, yellow, aqua
41.732070, 1.642753, 984, 196, line-180, yellow, aqua
41.731791, 1.643438, 985, 196, line-180, yellow, aqua
41.731572, 1.644080, 986, 196, line-180, yellow, aqua
41.731450, 1.644633, 987, 196, line-180, yellow, aqua
41.731360, 1.645230, 988, 196, line-180, yellow, aqua
41.731337, 1.645978, 989, 196, line-180, yellow, aqua
41.731363, 1.646588, 990, 196, line-180, yellow, aqua
41.731462, 1.647275, 991, 196, line-180, yellow, aqua
41.731581, 1.647766, 992, 196, line-180, yellow, aqua
41.731750, 1.648315, 993, 196, line-180, yellow, aqua
41.732061, 1.649161, 994, 196, line-180, yellow, aqua
41.732238, 1.649681, 995, 196, line-180, yellow, aqua
41.732391, 1.650323, 996, 196, line-180, yellow, aqua
41.732469, 1.650841, 997, 196, line-180, yellow, aqua
41.732504, 1.651203, 998, 196, line-180, yellow, aqua
41.732521, 1.651605, 999, 196, line-180, yellow, aqua
41.732504, 1.652230, 1000, 196, line-180, yellow, aqua
41.732436, 1.652780, 1001, 196, line-180, yellow, aqua
41.732343, 1.653229, 1002, 196, line-180, yellow, aqua
41.732246, 1.653647, 1003, 196, line-180, yellow, aqua
41.732081, 1.654128, 1004, 196, line-180, yellow, aqua
41.731794, 1.654823, 1005, 196, line-180, yellow, aqua
41.731466, 1.655665, 1006, 196, line-180, yellow, aqua
41.731317, 1.656106, 1007, 196, line-180, yellow, aqua
41.731202, 1.656491, 1008, 196, line-180, yellow, aqua
41.731089, 1.656925, 1009, 196, line-180, yellow, aqua
41.730966, 1.657575, 1010, 196, line-180, yellow, aqua
41.730919, 1.658237, 1011, 196, line-180, yellow, aqua
41.730895, 1.658861, 1012, 196, line-180, yellow, aqua
41.730936, 1.659577, 1013, 196, line-180, yellow, aqua
41.731048, 1.660307, 1014, 196, line-180, yellow, aqua
41.731217, 1.661010, 1015, 196, line-180, yellow, aqua
41.731502, 1.661914, 1016, 196, line-180, yellow, aqua
41.732051, 1.663807, 1017, 196, line-180, yellow, aqua
41.732469, 1.665335, 1018, 196, line-180, yellow, aqua
41.732586, 1.665893, 1019, 196, line-180, yellow, aqua
41.732695, 1.666627, 1020, 196, line-180, yellow, aqua
41.732718, 1.667185, 1021, 196, line-180, yellow, aqua
41.732701, 1.667811, 1022, 196, line-180, yellow, aqua
41.732659, 1.668150, 1023, 196, line-180, yellow, aqua
41.732570, 1.668647, 1024, 196, line-180, yellow, aqua
41.732424, 1.669256, 1025, 196, line-180, yellow, aqua
41.732280, 1.669798, 1026, 196, line-180, yellow, aqua
41.732106, 1.670587, 1027, 196, line-180, yellow, aqua
41.732024, 1.671088, 1028, 196, line-180, yellow, aqua
41.731978, 1.671699, 1029, 196, line-180, yellow, aqua
41.731980, 1.672240, 1030, 196, line-180, yellow, aqua
41.732000, 1.672583, 1031, 196, line-180, yellow, aqua
41.732046, 1.673002, 1032, 196, line-180, yellow, aqua
41.732127, 1.673493, 1033, 196, line-180, yellow, aqua
41.732248, 1.674046, 1034, 196, line-180, yellow, aqua
41.732422, 1.674641, 1035, 196, line-180, yellow, aqua
41.732711, 1.675397, 1036, 196, line-180, yellow, aqua
41.733316, 1.676691, 1037, 196, line-180, yellow, aqua
41.733556, 1.677293, 1038, 196, line-180, yellow, aqua
41.733741, 1.677854, 1039, 196, line-180, yellow, aqua
41.733948, 1.678701, 1040, 196, line-180, yellow, aqua
41.734073, 1.679344, 1041, 196, line-180, yellow, aqua
41.734179, 1.679924, 1042, 196, line-180, yellow, aqua
41.734417, 1.681191, 1043, 196, line-180, yellow, aqua
41.735276, 1.685722, 1044, 196, line-180, yellow, aqua
41.735358, 1.686336, 1045, 196, line-180, yellow, aqua
41.735393, 1.686836, 1046, 196, line-180, yellow, aqua
41.735395, 1.687404, 1047, 196, line-180, yellow, aqua
41.735329, 1.688080, 1048, 196, line-180, yellow, aqua
41.735201, 1.688725, 1049, 196, line-180, yellow, aqua
41.735009, 1.689391, 1050, 196, line-180, yellow, aqua
41.734660, 1.690411, 1051, 196, line-180, yellow, aqua
41.734390, 1.691230, 1052, 196, line-180, yellow, aqua
41.734298, 1.691561, 1053, 196, line-180, yellow, aqua
41.734154, 1.692103, 1054, 196, line-180, yellow, aqua
41.733999, 1.692792, 1055, 196, line-180, yellow, aqua
41.733911, 1.693255, 1056, 196, line-180, yellow, aqua
41.733851, 1.693729, 1057, 196, line-180, yellow, aqua
41.733818, 1.694339, 1058, 196, line-180, yellow, aqua
41.733837, 1.694756, 1059, 196, line-180, yellow, aqua
41.733851, 1.694941, 1060, 196, line-180, yellow, aqua
41.733922, 1.695468, 1061, 196, line-180, yellow, aqua
41.734046, 1.696041, 1062, 196, line-180, yellow, aqua
41.734172, 1.696416, 1063, 196, line-180, yellow, aqua
41.734399, 1.696959, 1064, 196, line-180, yellow, aqua
41.734544, 1.697241, 1065, 196, line-180, yellow, aqua
41.734723, 1.697523, 1066, 196, line-180, yellow, aqua
41.735031, 1.697953, 1067, 196, line-180, yellow, aqua
41.735471, 1.698546, 1068, 196, line-180, yellow, aqua
41.735716, 1.698894, 1069, 196, line-180, yellow, aqua
41.736013, 1.699384, 1070, 196, line-180, yellow, aqua
41.736267, 1.699879, 1071, 196, line-180, yellow, aqua
41.736474, 1.700333, 1072, 196, line-180, yellow, aqua
41.736800, 1.701075, 1073, 196, line-180, yellow, aqua
41.737120, 1.701896, 1074, 196, line-180, yellow, aqua
41.737395, 1.702622, 1075, 196, line-180, yellow, aqua
41.737564, 1.703059, 1076, 196, line-180, yellow, aqua
41.737801, 1.703807, 1077, 196, line-180, yellow, aqua
41.737910, 1.704201, 1078, 196, line-180, yellow, aqua
41.738126, 1.705137, 1079, 196, line-180, yellow, aqua
41.738310, 1.706020, 1080, 196, line-180, yellow, aqua
41.738484, 1.707050, 1081, 196, line-180, yellow, aqua
41.738588, 1.707919, 1082, 196, line-180, yellow, aqua
41.738659, 1.708861, 1083, 196, line-180, yellow, aqua
41.738703, 1.709877, 1084, 196, line-180, yellow, aqua
41.738678, 1.710613, 1085, 196, line-180, yellow, aqua
41.738598, 1.711446, 1086, 196, line-180, yellow, aqua
41.738477, 1.712257, 1087, 196, line-180, yellow, aqua
41.738341, 1.712943, 1088, 196, line-180, yellow, aqua
41.738163, 1.713643, 1089, 196, line-180, yellow, aqua
41.737961, 1.714341, 1090, 196, line-180, yellow, aqua
41.737801, 1.714820, 1091, 196, line-180, yellow, aqua
41.737520, 1.715550, 1092, 196, line-180, yellow, aqua
41.737173, 1.716361, 1093, 196, line-180, yellow, aqua
41.736672, 1.717407, 1094, 196, line-180, yellow, aqua
41.736012, 1.718708, 1095, 196, line-180, yellow, aqua
41.735087, 1.720477, 1096, 196, line-180, yellow, aqua
41.734441, 1.721674, 1097, 196, line-180, yellow, aqua
41.734091, 1.722362, 1098, 196, line-180, yellow, aqua
41.733474, 1.723548, 1099, 196, line-180, yellow, aqua
41.732537, 1.725364, 1100, 196, line-180, yellow, aqua
41.732231, 1.726034, 1101, 196, line-180, yellow, aqua
41.731948, 1.726717, 1102, 196, line-180, yellow, aqua
41.731692, 1.727443, 1103, 196, line-180, yellow, aqua
41.731469, 1.728144, 1104, 196, line-180, yellow, aqua
41.731315, 1.728740, 1105, 196, line-180, yellow, aqua
41.731165, 1.729408, 1106, 196, line-180, yellow, aqua
41.731064, 1.730073, 1107, 196, line-180, yellow, aqua
41.731017, 1.730790, 1108, 196, line-180, yellow, aqua
41.731015, 1.731481, 1109, 196, line-180, yellow, aqua
41.731049, 1.731986, 1110, 196, line-180, yellow, aqua
41.731136, 1.732697, 1111, 196, line-180, yellow, aqua
41.731292, 1.733442, 1112, 196, line-180, yellow, aqua
41.731501, 1.734139, 1113, 196, line-180, yellow, aqua
41.731798, 1.734921, 1114, 196, line-180, yellow, aqua
41.732066, 1.735606, 1115, 196, line-180, yellow, aqua
41.732239, 1.736149, 1116, 196, line-180, yellow, aqua
41.732369, 1.736687, 1117, 196, line-180, yellow, aqua
41.732442, 1.737213, 1118, 196, line-180, yellow, aqua
41.732477, 1.737681, 1119, 196, line-180, yellow, aqua
41.732491, 1.738427, 1120, 196, line-180, yellow, aqua
41.732510, 1.739383, 1121, 196, line-180, yellow, aqua
41.732551, 1.741995, 1122, 196, line-180, yellow, aqua
41.732552, 1.742509, 1123, 196, line-180, yellow, aqua
41.732521, 1.742993, 1124, 196, line-180, yellow, aqua
41.732459, 1.743492, 1125, 196, line-180, yellow, aqua
41.732356, 1.743999, 1126, 196, line-180, yellow, aqua
41.732241, 1.744404, 1127, 196, line-180, yellow, aqua
41.732151, 1.744685, 1128, 196, line-180, yellow, aqua
41.731929, 1.745272, 1129, 196, line-180, yellow, aqua
41.731721, 1.745773, 1130, 196, line-180, yellow, aqua
41.731490, 1.746433, 1131, 196, line-180, yellow, aqua
41.731341, 1.747033, 1132, 196, line-180, yellow, aqua
41.731271, 1.747492, 1133, 196, line-180, yellow, aqua
41.731227, 1.747948, 1134, 196, line-180, yellow, aqua
41.731220, 1.748608, 1135, 196, line-180, yellow, aqua
41.731260, 1.749357, 1136, 196, line-180, yellow, aqua
41.731335, 1.749817, 1137, 196, line-180, yellow, aqua
41.731426, 1.750245, 1138, 196, line-180, yellow, aqua
41.731583, 1.750988, 1139, 196, line-180, yellow, aqua
41.731653, 1.751369, 1140, 196, line-180, yellow, aqua
41.731709, 1.751859, 1141, 196, line-180, yellow, aqua
41.731728, 1.752306, 1142, 196, line-180, yellow, aqua
41.731713, 1.753011, 1143, 196, line-180, yellow, aqua
41.731653, 1.753546, 1144, 196, line-180, yellow, aqua
41.731564, 1.754001, 1145, 196, line-180, yellow, aqua
41.731444, 1.754498, 1146, 196, line-180, yellow, aqua
41.731187, 1.755405, 1147, 196, line-180, yellow, aqua
41.731015, 1.756013, 1148, 196, line-180, yellow, aqua
41.730856, 1.756795, 1149, 196, line-180, yellow, aqua
41.730776, 1.757390, 1150, 196, line-180, yellow, aqua
41.730724, 1.757978, 1151, 196, line-180, yellow, aqua
41.730670, 1.758905, 1152, 196, line-180, yellow, aqua
41.730609, 1.760018, 1153, 196, line-180, yellow, aqua
41.730514, 1.761594, 1154, 196, line-180, yellow, aqua
41.730483, 1.762260, 1155, 196, line-180, yellow, aqua
41.730483, 1.762820, 1156, 196, line-180, yellow, aqua
41.730522, 1.763410, 1157, 196, line-180, yellow, aqua
41.730605, 1.763955, 1158, 196, line-180, yellow, aqua
41.730741, 1.764498, 1159, 196, line-180, yellow, aqua
41.730877, 1.764934, 1160, 196, line-180, yellow, aqua
41.731074, 1.765406, 1161, 196, line-180, yellow, aqua
41.731344, 1.765915, 1162, 196, line-180, yellow, aqua
41.731580, 1.766295, 1163, 196, line-180, yellow, aqua
41.731890, 1.766688, 1164, 196, line-180, yellow, aqua
41.732250, 1.767047, 1165, 196, line-180, yellow, aqua
41.732990, 1.767756, 1166, 196, line-180, yellow, aqua
41.733571, 1.768323, 1167, 196, line-180, yellow, aqua
41.734296, 1.769026, 1168, 196, line-180, yellow, aqua
41.735055, 1.769775, 1169, 196, line-180, yellow, aqua
41.735394, 1.770174, 1170, 196, line-180, yellow, aqua
41.735726, 1.770681, 1171, 196, line-180, yellow, aqua
41.736002, 1.771217, 1172, 196, line-180, yellow, aqua
41.736221, 1.771790, 1173, 196, line-180, yellow, aqua
41.736405, 1.772412, 1174, 196, line-180, yellow, aqua
41.736523, 1.773072, 1175, 196, line-180, yellow, aqua
41.736570, 1.773615, 1176, 196, line-180, yellow, aqua
41.736582, 1.774215, 1177, 196, line-180, yellow, aqua
41.736544, 1.774746, 1178, 196, line-180, yellow, aqua
41.736444, 1.775422, 1179, 196, line-180, yellow, aqua
41.736306, 1.775973, 1180, 196, line-180, yellow, aqua
41.736116, 1.776528, 1181, 196, line-180, yellow, aqua
41.735825, 1.777177, 1182, 196, line-180, yellow, aqua
41.734651, 1.779539, 1183, 196, line-180, yellow, aqua
41.733845, 1.781125, 1184, 196, line-180, yellow, aqua
41.733044, 1.782770, 1185, 196, line-180, yellow, aqua
41.732735, 1.783393, 1186, 196, line-180, yellow, aqua
41.731611, 1.785660, 1187, 196, line-180, yellow, aqua
41.731057, 1.786777, 1188, 196, line-180, yellow, aqua
41.730170, 1.788567, 1189, 196, line-180, yellow, aqua
41.729581, 1.789767, 1190, 196, line-180, yellow, aqua
41.729393, 1.790270, 1191, 196, line-180, yellow, aqua
41.729248, 1.790736, 1192, 196, line-180, yellow, aqua
41.729207, 1.790898, 1193, 196, line-180, yellow, aqua
41.729115, 1.791335, 1194, 196, line-180, yellow, aqua
41.729048, 1.791841, 1195, 196, line-180, yellow, aqua
41.729020, 1.792320, 1196, 196, line-180, yellow, aqua
41.729026, 1.792822, 1197, 196, line-180, yellow, aqua
41.729068, 1.793394, 1198, 196, line-180, yellow, aqua
41.729282, 1.794687, 1199, 196, line-180, yellow, aqua
41.729593, 1.796614, 1200, 196, line-180, yellow, aqua
41.729790, 1.797983, 1201, 196, line-180, yellow, aqua
41.729931, 1.798573, 1202, 196, line-180, yellow, aqua
41.730120, 1.799329, 1203, 196, line-180, yellow, aqua
41.730262, 1.799700, 1204, 196, line-180, yellow, aqua
41.730406, 1.800053, 1205, 196, line-180, yellow, aqua
41.730586, 1.800392, 1206, 196, line-180, yellow, aqua
41.730795, 1.800730, 1207, 196, line-180, yellow, aqua
41.731057, 1.801084, 1208, 196, line-180, yellow, aqua
41.731342, 1.801407, 1209, 196, line-180, yellow, aqua
41.731962, 1.801936, 1210, 196, line-180, yellow, aqua
41.732280, 1.802131, 1211, 196, line-180, yellow, aqua
41.732428, 1.802215, 1212, 196, line-180, yellow, aqua
41.732802, 1.802408, 1213, 196, line-180, yellow, aqua
41.733547, 1.802687, 1214, 196, line-180, yellow, aqua
41.734036, 1.802922, 1215, 196, line-180, yellow, aqua
41.734188, 1.803006, 1216, 196, line-180, yellow, aqua
41.734400, 1.803153, 1217, 196, line-180, yellow, aqua
41.734687, 1.803357, 1218, 196, line-180, yellow, aqua
41.734933, 1.803588, 1219, 196, line-180, yellow, aqua
41.735202, 1.803856, 1220, 196, line-180, yellow, aqua
41.735504, 1.804180, 1221, 196, line-180, yellow, aqua
41.735788, 1.804515, 1222, 196, line-180, yellow, aqua
41.736150, 1.804945, 1223, 196, line-180, yellow, aqua
41.736523, 1.805463, 1224, 196, line-180, yellow, aqua
41.737067, 1.806244, 1225, 196, line-180, yellow, aqua
41.737368, 1.806732, 1226, 196, line-180, yellow, aqua
41.737703, 1.807243, 1227, 196, line-180, yellow, aqua
41.737817, 1.807427, 1228, 196, line-180, yellow, aqua
41.737975, 1.807666, 1229, 196, line-180, yellow, aqua
41.738262, 1.808137, 1230, 196, line-180, yellow, aqua
41.738545, 1.808636, 1231, 196, line-180, yellow, aqua
41.738632, 1.808817, 1232, 196, line-180, yellow, aqua
41.738782, 1.809169, 1233, 196, line-180, yellow, aqua
41.738942, 1.809588, 1234, 196, line-180, yellow, aqua
41.739004, 1.809786, 1235, 196, line-180, yellow, aqua
41.739155, 1.810358, 1236, 196, line-180, yellow, aqua
41.739323, 1.811150, 1237, 196, line-180, yellow, aqua
41.739442, 1.811881, 1238, 196, line-180, yellow, aqua
41.739564, 1.812567, 1239, 196, line-180, yellow, aqua
41.739893, 1.814518, 1240, 196, line-180, yellow, aqua
41.740244, 1.816691, 1241, 196, line-180, yellow, aqua
41.740303, 1.817816, 1242, 196, line-180, yellow, aqua
41.740286, 1.818910, 1243, 196, line-180, yellow, aqua
41.740311, 1.819701, 1244, 196, line-180, yellow, aqua
41.740384, 1.820264, 1245, 196, line-180, yellow, aqua
41.740484, 1.820773, 1246, 196, line-180, yellow, aqua
41.740696, 1.821432, 1247, 196, line-180, yellow, aqua
41.740920, 1.821992, 1248, 196, line-180, yellow, aqua
41.741197, 1.822628, 1249, 196, line-180, yellow, aqua
41.742322, 1.825110, 1250, 196, line-180, yellow, aqua
41.742713, 1.826047, 1251, 196, line-180, yellow, aqua
41.743693, 1.828295, 1252, 196, line-180, yellow, aqua
41.744134, 1.829277, 1253, 196, line-180, yellow, aqua
41.744537, 1.830059, 1254, 196, line-180, yellow, aqua
41.744927, 1.830681, 1255, 196, line-180, yellow, aqua
41.745360, 1.831309, 1256, 196, line-180, yellow, aqua
41.745746, 1.831817, 1257, 196, line-180, yellow, aqua
41.746348, 1.832470, 1258, 196, line-180, yellow, aqua
41.747147, 1.833200, 1259, 196, line-180, yellow, aqua
41.747785, 1.833791, 1260, 196, line-180, yellow, aqua
41.748115, 1.834145, 1261, 196, line-180, yellow, aqua
41.748480, 1.834585, 1262, 196, line-180, yellow, aqua
41.748883, 1.835117, 1263, 196, line-180, yellow, aqua
41.749199, 1.835627, 1264, 196, line-180, yellow, aqua
41.749550, 1.836284, 1265, 196, line-180, yellow, aqua
41.749717, 1.836660, 1266, 196, line-180, yellow, aqua
41.749880, 1.837036, 1267, 196, line-180, yellow, aqua
41.750079, 1.837592, 1268, 196, line-180, yellow, aqua
41.750312, 1.838297, 1269, 196, line-180, yellow, aqua
41.750479, 1.838838, 1270, 196, line-180, yellow, aqua
41.750633, 1.839346, 1271, 196, line-180, yellow, aqua
41.750846, 1.840041, 1272, 196, line-180, yellow, aqua
41.751258, 1.841266, 1273, 196, line-180, yellow, aqua
41.751779, 1.842602, 1274, 196, line-180, yellow, aqua
41.751970, 1.843064, 1275, 196, line-180, yellow, aqua
41.752066, 1.843353, 1276, 196, line-180, yellow, aqua
41.752423, 1.844112, 1277, 196, line-180, yellow, aqua
41.752603, 1.844472, 1278, 196, line-180, yellow, aqua
41.752849, 1.844943, 1279, 196, line-180, yellow, aqua
41.753105, 1.845442, 1280, 196, line-180, yellow, aqua
41.753317, 1.845863, 1281, 196, line-180, yellow, aqua
41.753529, 1.846254, 1282, 196, line-180, yellow, aqua
41.753887, 1.846990, 1283, 196, line-180, yellow, aqua
41.754178, 1.847724, 1284, 196, line-180, yellow, aqua
41.754721, 1.849367, 1285, 196, line-180, yellow, aqua
41.755177, 1.851328, 1286, 196, line-180, yellow, aqua
41.755581, 1.852681, 1287, 196, line-180, yellow, aqua
41.756391, 1.854135, 1288, 196, line-180, yellow, aqua
41.758783, 1.857706, 1289, 196, line-180, yellow, aqua
41.760981, 1.861368, 1290, 196, line-180, yellow, aqua
41.761601, 1.862582, 1291, 196, line-180, yellow, aqua
41.762347, 1.864454, 1292, 196, line-180, yellow, aqua
41.763169, 1.866553, 1293, 196, line-180, yellow, aqua
41.763890, 1.867628, 1294, 196, line-180, yellow, aqua
41.764965, 1.868539, 1295, 196, line-180, yellow, aqua
41.766318, 1.869449, 1296, 196, line-180, yellow, aqua
41.772928, 1.874921, 1297, 196, line-180, yellow, aqua
41.773161, 1.875114, 1298, 196, line-180, yellow, aqua
41.774347, 1.876096, 1299, 196, line-180, yellow, aqua
41.774567, 1.876278, 1300, 196, line-180, yellow, aqua
41.774697, 1.876385, 1301, 196, line-180, yellow, aqua
41.775088, 1.876750, 1302, 196, line-180, yellow, aqua
41.775351, 1.876995, 1303, 196, line-180, yellow, aqua
41.776533, 1.877991, 1304, 196, line-180, yellow, aqua
41.777239, 1.878722, 1305, 196, line-180, yellow, aqua
41.777771, 1.879448, 1306, 196, line-180, yellow, aqua
41.778227, 1.880288, 1307, 196, line-180, yellow, aqua
41.778301, 1.880434, 1308, 196, line-180, yellow, aqua
41.778435, 1.880724, 1309, 196, line-180, yellow, aqua
41.778658, 1.881370, 1310, 196, line-180, yellow, aqua
41.779031, 1.882428, 1311, 196, line-180, yellow, aqua
41.779367, 1.883619, 1312, 196, line-180, yellow, aqua
41.779613, 1.884408, 1313, 196, line-180, yellow, aqua
41.779809, 1.885170, 1314, 196, line-180, yellow, aqua
41.779939, 1.886004, 1315, 196, line-180, yellow, aqua
41.779956, 1.886343, 1316, 196, line-180, yellow, aqua
41.779971, 1.886758, 1317, 196, line-180, yellow, aqua
41.779966, 1.887313, 1318, 196, line-180, yellow, aqua
41.779946, 1.887510, 1319, 196, line-180, yellow, aqua
41.779854, 1.888268, 1320, 196, line-180, yellow, aqua
41.779573, 1.889819, 1321, 196, line-180, yellow, aqua
41.779478, 1.890597, 1322, 196, line-180, yellow, aqua
41.779483, 1.891247, 1323, 196, line-180, yellow, aqua
41.779536, 1.892836, 1324, 196, line-180, yellow, aqua
41.779602, 1.894414, 1325, 196, line-180, yellow, aqua
41.779857, 1.898361, 1326, 196, line-180, yellow, aqua
41.780276, 1.900729, 1327, 196, line-180, yellow, aqua
41.781586, 1.904103, 1328, 196, line-180, yellow, aqua
41.783698, 1.907099, 1329, 196, line-180, yellow, aqua
41.793905, 1.917958, 1330, 196, line-180, yellow, aqua
41.794787, 1.919211, 1331, 196, line-180, yellow, aqua
41.795489, 1.920480, 1332, 196, line-180, yellow, aqua
41.796843, 1.924043, 1333, 196, line-180, yellow, aqua
41.797095, 1.924818, 1334, 196, line-180, yellow, aqua
41.797424, 1.925328, 1335, 196, line-180, yellow, aqua
41.798560, 1.927199, 1336, 196, line-180, yellow, aqua
41.799293, 1.927980, 1337, 196, line-180, yellow, aqua
41.800140, 1.928693, 1338, 196, line-180, yellow, aqua
41.800981, 1.929344, 1339, 196, line-180, yellow, aqua
41.801793, 1.929973, 1340, 196, line-180, yellow, aqua
41.802709, 1.930697, 1341, 196, line-180, yellow, aqua
41.802907, 1.930915, 1342, 196, line-180, yellow, aqua
41.803060, 1.931069, 1343, 196, line-180, yellow, aqua
41.803419, 1.931430, 1344, 196, line-180, yellow, aqua
41.804281, 1.932465, 1345, 196, line-180, yellow, aqua
41.805007, 1.933556, 1346, 196, line-180, yellow, aqua
41.806112, 1.935647, 1347, 196, line-180, yellow, aqua
41.806975, 1.938139, 1348, 196, line-180, yellow, aqua
41.807659, 1.940889, 1349, 196, line-180, yellow, aqua
41.809856, 1.950649, 1350, 196, line-180, yellow, aqua
41.811294, 1.957032, 1351, 196, line-180, yellow, aqua
41.812280, 1.961018, 1352, 196, line-180, yellow, aqua
41.812729, 1.962290, 1353, 196, line-180, yellow, aqua
41.813372, 1.963413, 1354, 196, line-180, yellow, aqua
41.814545, 1.964657, 1355, 196, line-180, yellow, aqua
41.815850, 1.965397, 1356, 196, line-180, yellow, aqua
41.818442, 1.966110, 1357, 196, line-180, yellow, aqua
41.823519, 1.966783, 1358, 196, line-180, yellow, aqua
41.825854, 1.967017, 1359, 196, line-180, yellow, aqua
41.827690, 1.967464, 1360, 196, line-180, yellow, aqua
41.828828, 1.968065, 1361, 196, line-180, yellow, aqua
41.830124, 1.969067, 1362, 196, line-180, yellow, aqua
41.830951, 1.969910, 1363, 196, line-180, yellow, aqua
41.831562, 1.970702, 1364, 196, line-180, yellow, aqua
41.832036, 1.971522, 1365, 196, line-180, yellow, aqua
41.832740, 1.972645, 1366, 196, line-180, yellow, aqua
41.834718, 1.976453, 1367, 196, line-180, yellow, aqua
41.837033, 1.979291, 1368, 196, line-180, yellow, aqua
41.839529, 1.981454, 1369, 196, line-180, yellow, aqua
41.841769, 1.982528, 1370, 196, line-180, yellow, aqua
41.843471, 1.982805, 1371, 196, line-180, yellow, aqua
41.845527, 1.982636, 1372, 196, line-180, yellow, aqua
41.847711, 1.982161, 1373, 196, line-180, yellow, aqua
41.849566, 1.981943, 1374, 196, line-180, yellow, aqua
41.851381, 1.982124, 1375, 196, line-180, yellow, aqua
41.852697, 1.982800, 1376, 196, line-180, yellow, aqua
41.852956, 1.983018, 1377, 196, line-180, yellow, aqua
41.853268, 1.983279, 1378, 196, line-180, yellow, aqua
41.854162, 1.984199, 1379, 196, line-180, yellow, aqua
41.854778, 1.984890, 1380, 196, line-180, yellow, aqua
41.854934, 1.985103, 1381, 196, line-180, yellow, aqua
41.855039, 1.985256, 1382, 196, line-180, yellow, aqua
41.855634, 1.986441, 1383, 196, line-180, yellow, aqua
41.856187, 1.987844, 1384, 196, line-180, yellow, aqua
41.856411, 1.989164, 1385, 196, line-180, yellow, aqua
41.856528, 1.989849, 1386, 196, line-180, yellow, aqua
41.857014, 1.992346, 1387, 196, line-180, yellow, aqua
41.857621, 1.994294, 1388, 196, line-180, yellow, aqua
41.858228, 1.995324, 1389, 196, line-180, yellow, aqua
41.859668, 1.996884, 1390, 196, line-180, yellow, aqua
41.860972, 1.997581, 1391, 196, line-180, yellow, aqua
41.862047, 1.998488, 1392, 196, line-180, yellow, aqua
41.863205, 1.999863, 1393, 196, line-180, yellow, aqua
41.864554, 2.002562, 1394, 196, line-180, yellow, aqua
41.865209, 2.003486, 1395, 196, line-180, yellow, aqua
41.865958, 2.004199, 1396, 196, line-180, yellow, aqua
41.867540, 2.005833, 1397, 196, line-180, yellow, aqua
41.868913, 2.008198, 1398, 196, line-180, yellow, aqua
41.871034, 2.011999, 1399, 196, line-180, yellow, aqua
41.872194, 2.013662, 1400, 196, line-180, yellow, aqua
41.872323, 2.013848, 1401, 196, line-180, yellow, aqua
41.872646, 2.014310, 1402, 196, line-180, yellow, aqua
41.874085, 2.015991, 1403, 196, line-180, yellow, aqua
41.874259, 2.016187, 1404, 196, line-180, yellow, aqua
41.876056, 2.018298, 1405, 196, line-180, yellow, aqua
41.877263, 2.020217, 1406, 196, line-180, yellow, aqua
41.879379, 2.024198, 1407, 196, line-180, yellow, aqua
41.880151, 2.025960, 1408, 196, line-180, yellow, aqua
41.880804, 2.027864, 1409, 196, line-180, yellow, aqua
41.881362, 2.029994, 1410, 196, line-180, yellow, aqua
41.881917, 2.031313, 1411, 196, line-180, yellow, aqua
41.882834, 2.033118, 1412, 196, line-180, yellow, aqua
41.883555, 2.035018, 1413, 196, line-180, yellow, aqua
41.884001, 2.037254, 1414, 196, line-180, yellow, aqua
41.884255, 2.039396, 1415, 196, line-180, yellow, aqua
41.884446, 2.040961, 1416, 196, line-180, yellow, aqua
41.884682, 2.042383, 1417, 196, line-180, yellow, aqua
41.884928, 2.043325, 1418, 196, line-180, yellow, aqua
41.885442, 2.044951, 1419, 196, line-180, yellow, aqua
41.886181, 2.046976, 1420, 196, line-180, yellow, aqua
41.887044, 2.049103, 1421, 196, line-180, yellow, aqua
41.887111, 2.049268, 1422, 196, line-180, yellow, aqua
41.887942, 2.051886, 1423, 196, line-180, yellow, aqua
41.889184, 2.057735, 1424, 196, line-180, yellow, aqua
